01100401,11,1990,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),4
01100401,12,1990,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),4
01100401,1,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),9
01100401,2,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),5
01100401,3,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),5
01100401,4,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),8
01100401,5,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),3
01100401,6,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),4
01100401,7,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),2
01100401,8,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),9
01100401,9,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),7
01100401,10,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),2
01100401,11,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),3
01100401,12,1991,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),7
01100401,1,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),6
01100401,2,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),2
01100401,3,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),4
01100401,4,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),6
01100401,5,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),2
01100401,6,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),3
01100401,7,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),3
01100401,8,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),5
01100401,9,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),2
01100401,10,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),8
01100401,11,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),4
01100401,12,1992,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),10
01100401,1,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),5
01100401,2,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),3
01100401,3,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),3
01100401,4,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),6
01100401,5,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),5
01100401,6,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),5
01100401,7,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),0
01100401,8,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),12
01100401,9,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),6
01100401,10,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),6
01100401,11,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),12
01100401,12,1993,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),4
01100401,1,1994,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),3
01100401,2,1994,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),1
01100401,3,1994,(불확실성|불확실) (경제의|경제|사업|무역|상업) (정부|청와대|국회|상원|하원|당국|제정|제정법|입법|정치적|정책|방침|시책|세금|세|지출|소비|규제|통제|규정|한국은행|한은|중앙은행|예산|적자|부족|개혁|개선|금리|이율|북경|베이징|WTO|세계무역기구|무역정책|재무부|신용점수|법|법안|부처|기획재정부|법무부|허가|승인|인가|채무|부채|국채|대외채무|내국채|주식|주식수익률|주가|코스피|코스닥|금융위기|재정위기|세계금융위기|리만|북한도발|북한핵|북핵|남북회담),6
